,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6020,North Tabor,45.5249047,-122.6048903,KURE Juice Bar,45.51203953,-122.6169281,Juice Bar
6021,North Tabor,45.5249047,-122.6048903,Montavilla Farmers Market,45.51902157,-122.5843397,Farmers Market
6022,North Tabor,45.5249047,-122.6048903,The House of Báhn Mì,45.52674001,-122.5847603,Sandwich Place
6023,North Tabor,45.5249047,-122.6048903,Zach's Shack,45.51210953,-122.6148318,Hot Dog Joint
6024,North Tabor,45.5249047,-122.6048903,Killer Burger,45.5381049,-122.6151335,Burger Joint
6025,North Tabor,45.5249047,-122.6048903,Summit of Mt. Tabor,45.51246309,-122.5929737,Mountain
6026,North Tabor,45.5249047,-122.6048903,Moon & Sixpence,45.53735469,-122.6198229,Pub
6027,North Tabor,45.5249047,-122.6048903,Academy Theater,45.51902411,-122.58277,Indie Movie Theater
6028,North Tabor,45.5249047,-122.6048903,Sapphire Hotel,45.51191895,-122.6113822,Cocktail Bar
6029,North Tabor,45.5249047,-122.6048903,Timber's Doghouse,45.516735,-122.618679,Food Truck
6030,North Tabor,45.5249047,-122.6048903,Trader Joe's,45.53468233,-122.6207565,Grocery Store
6031,North Tabor,45.5249047,-122.6048903,The Peoples Yoga SE,45.51618885,-122.618584,Yoga Studio
6032,North Tabor,45.5249047,-122.6048903,East Side Deli,45.51193174,-122.6145247,Deli / Bodega
6033,North Tabor,45.5249047,-122.6048903,Hogan's Goat Pizza,45.54000883,-122.6093981,Pizza Place
6034,North Tabor,45.5249047,-122.6048903,Slappy Cakes,45.5164368,-122.6184504,Breakfast Spot
6035,North Tabor,45.5249047,-122.6048903,Du's Grill,45.54104627,-122.6079555,Asian Restaurant
6036,North Tabor,45.5249047,-122.6048903,Yoga Bhoga,45.5164602,-122.6188831,Yoga Studio
6037,North Tabor,45.5249047,-122.6048903,JaCiva's Bakery and Chocolatier,45.5121005,-122.6134193,Bakery
6038,North Tabor,45.5249047,-122.6048903,Hungry Heart Cupcakes,45.51945793,-122.5813338,Cupcake Shop
6039,North Tabor,45.5249047,-122.6048903,The Whole Bowl,45.51218035,-122.6166546,Vegetarian / Vegan Restaurant
6040,North Tabor,45.5249047,-122.6048903,Fillmore,45.52657223,-122.5885987,Café
6041,North Tabor,45.5249047,-122.6048903,Kind Coffee,45.51664593,-122.618415,Coffee Shop
6042,North Tabor,45.5249047,-122.6048903,Portland Pet Supply,45.51203879,-122.6185927,Pet Store
6043,North Tabor,45.5249047,-122.6048903,Cosmic Monkey Comics,45.54081895,-122.6082565,Comic Shop
6044,North Tabor,45.5249047,-122.6048903,Hawthorne Hophouse,45.51244575,-122.620035,Pub
6045,North Tabor,45.5249047,-122.6048903,The Tao of Tea,45.51638149,-122.628919,Tea Room
6046,North Tabor,45.5249047,-122.6048903,Stark Street Station,45.51933344,-122.601328,Coffee Shop
6047,North Tabor,45.5249047,-122.6048903,Redwood,45.51921765,-122.5820583,Diner
6048,North Tabor,45.5249047,-122.6048903,Mazamas Mountaineering Center,45.5190506,-122.6181813,Trail
6049,North Tabor,45.5249047,-122.6048903,New Seasons Market,45.51200285,-122.6207623,Grocery Store
6050,North Tabor,45.5249047,-122.6048903,Tabor Space,45.51666474,-122.6069695,Community Center
6051,North Tabor,45.5249047,-122.6048903,24 Hour Fitness,45.53367947,-122.6201133,Gym / Fitness Center
6052,North Tabor,45.5249047,-122.6048903,Powell’s Books on Hawthorne,45.51221374,-122.6253249,Bookstore
6053,North Tabor,45.5249047,-122.6048903,Bakeshop,45.54083591,-122.6081589,Bakery
6054,North Tabor,45.5249047,-122.6048903,East Glisan Pizza Lounge,45.5265764,-122.5813128,Pizza Place
6055,North Tabor,45.5249047,-122.6048903,Laurelhurst Market,45.5231001,-122.6319844,Steakhouse
6056,North Tabor,45.5249047,-122.6048903,Music Millennium,45.5226793,-122.6319958,Music Store
6057,North Tabor,45.5249047,-122.6048903,Bui's Natural Tofu,45.52673736,-122.5846164,Gourmet Shop
6058,North Tabor,45.5249047,-122.6048903,Harlow,45.51203112,-122.6261431,Vegetarian / Vegan Restaurant
6059,North Tabor,45.5249047,-122.6048903,The Observatory,45.51934358,-122.5801311,Gastropub
6060,North Tabor,45.5249047,-122.6048903,Bagdad Theater & Pub,45.51206373,-122.6254753,Indie Movie Theater
6061,North Tabor,45.5249047,-122.6048903,Wedgehead,45.534102,-122.624447,Arcade
6062,North Tabor,45.5249047,-122.6048903,Bipartisan Cafe,45.51922667,-122.5822434,Coffee Shop
6063,North Tabor,45.5249047,-122.6048903,Ruby Jewel Scoops,45.51208628,-122.6140669,Ice Cream Shop
6064,North Tabor,45.5249047,-122.6048903,Binh Minh,45.53473024,-122.5928667,Vietnamese Restaurant
6065,North Tabor,45.5249047,-122.6048903,The Waffle Window,45.51188048,-122.6265981,Breakfast Spot
6066,North Tabor,45.5249047,-122.6048903,Common Grounds Coffeehouse,45.51216132,-122.6178513,Coffee Shop
6067,North Tabor,45.5249047,-122.6048903,Good Coffee,45.50540275,-122.6132714,Coffee Shop
6068,North Tabor,45.5249047,-122.6048903,Sweet Hereafter,45.51640756,-122.6302978,Cocktail Bar
6069,North Tabor,45.5249047,-122.6048903,Tabor Bread,45.51216504,-122.6105603,Bakery
6070,North Tabor,45.5249047,-122.6048903,Quarterworld Arcade,45.5122586,-122.6127748,Arcade
6071,North Tabor,45.5249047,-122.6048903,Float On,45.51194113,-122.6154332,Spa
6072,North Tabor,45.5249047,-122.6048903,Tanker Bar,45.5120714,-122.6124907,Dive Bar
6073,North Tabor,45.5249047,-122.6048903,Tender Loving Empire,45.51208925,-122.6277713,Record Shop
6074,North Tabor,45.5249047,-122.6048903,Hollywood Beverage,45.530484,-122.6334827,Liquor Store
6075,North Tabor,45.5249047,-122.6048903,Stumptown Coffee Roasters,45.50539325,-122.6155616,Coffee Shop
6076,North Tabor,45.5249047,-122.6048903,Broadway Cigars,45.53527683,-122.6258807,Smoke Shop
6077,North Tabor,45.5249047,-122.6048903,Straight Blast Gym,45.53604659,-122.6187593,Gym
6078,North Tabor,45.5249047,-122.6048903,Next Level Burger,45.51234034,-122.6197671,Vegetarian / Vegan Restaurant
6079,North Tabor,45.5249047,-122.6048903,Toadstool Cupcakes,45.51247839,-122.6274526,Cupcake Shop
6080,North Tabor,45.5249047,-122.6048903,The Third Eye Shoppe,45.5118369,-122.6218686,Smoke Shop
6081,North Tabor,45.5249047,-122.6048903,Roscoe's,45.51924478,-122.5803376,Dive Bar
6082,North Tabor,45.5249047,-122.6048903,Petite Provence,45.50525601,-122.6124276,Bakery
6083,North Tabor,45.5249047,-122.6048903,Sizzle Pie,45.53583344,-122.6204922,Pizza Place
6084,North Tabor,45.5249047,-122.6048903,"Fried Egg, I'm In Love",45.512113,-122.628649,Food Truck
6085,North Tabor,45.5249047,-122.6048903,Kids At Heart,45.51218565,-122.628413,Toy / Game Store
6086,North Tabor,45.5249047,-122.6048903,Ya Hala,45.51923577,-122.581323,Middle Eastern Restaurant
6087,North Tabor,45.5249047,-122.6048903,Fred Meyer,45.52740491,-122.5955317,Supermarket
6088,North Tabor,45.5249047,-122.6048903,Circa 33,45.51631645,-122.6298981,Cocktail Bar
6089,North Tabor,45.5249047,-122.6048903,New Seasons Market,45.53481238,-122.6324926,Grocery Store
6090,North Tabor,45.5249047,-122.6048903,Antique Alley,45.53715904,-122.6197488,Antique Shop
6091,North Tabor,45.5249047,-122.6048903,Kim Jong Grillin',45.50526106,-122.6147742,Food Truck
6092,North Tabor,45.5249047,-122.6048903,Grocery Outlet,45.53589758,-122.617285,Grocery Store
6093,North Tabor,45.5249047,-122.6048903,Suzette,45.51639329,-122.63001,Restaurant
6094,North Tabor,45.5249047,-122.6048903,Stumptown Coffee Roasters,45.5163553,-122.6296915,Coffee Shop
6095,North Tabor,45.5249047,-122.6048903,Portland Cider House,45.51204323,-122.6260172,Bar
6096,North Tabor,45.5249047,-122.6048903,Cha'ba Thai,45.54267727,-122.6033473,Thai Restaurant
6097,North Tabor,45.5249047,-122.6048903,Common Grounds: Everett House,45.52513577,-122.6354038,Spa
6098,Reed ,45.4847465,-122.6324376,Crystal Springs Rhododendron Garden,45.47988439,-122.6354804,Garden
6099,Reed ,45.4847465,-122.6324376,Gigantic Brewing Company,45.48506024,-122.6395769,Brewery
6100,Reed ,45.4847465,-122.6324376,Trader Joe's,45.48888714,-122.6234393,Grocery Store
6101,Reed ,45.4847465,-122.6324376,Princess Nail Salon,45.49043888,-122.6229114,Nail Salon
6102,Reed ,45.4847465,-122.6324376,C Bar,45.4932976,-122.6358043,Cocktail Bar
6103,Reed ,45.4847465,-122.6324376,Rocio's,45.49325435,-122.6363299,Mexican Restaurant
6104,Reed ,45.4847465,-122.6324376,Berry Good,45.48273125,-122.637552,Farmers Market
6105,Reed ,45.4847465,-122.6324376,Reed College - Canyon,45.48424113,-122.6297142,Scenic Lookout
6106,Reed ,45.4847465,-122.6324376,Otto's Sausage Kitchen,45.4791296,-122.6197545,Hot Dog Joint
6107,Reed ,45.4847465,-122.6324376,Cloud City Ice Cream,45.47930917,-122.6160587,Ice Cream Shop
6108,Reed ,45.4847465,-122.6324376,Hopworks Urban Brewery,45.49692767,-122.6349079,Brewery
6109,Reed ,45.4847465,-122.6324376,Yoko's,45.49332292,-122.6359814,Japanese Restaurant
6110,Reed ,45.4847465,-122.6324376,Papa Haydn,45.48041203,-122.6496265,American Restaurant
6111,Reed ,45.4847465,-122.6324376,Double Mountain Brewery & Taproom,45.4789993,-122.6176626,Brewery
6112,Reed ,45.4847465,-122.6324376,Marigold Coffee,45.49050666,-122.6372376,Coffee Shop
6113,Reed ,45.4847465,-122.6324376,Gladstone Street Pizza,45.49345784,-122.6234459,Pizza Place
6114,Reed ,45.4847465,-122.6324376,Naomi's Organic Farm Supply,45.49649603,-122.6290298,Miscellaneous Shop
6115,Reed ,45.4847465,-122.6324376,Gladstone Street Pub,45.4934669,-122.6237625,Pub
6116,Reed ,45.4847465,-122.6324376,Hip Chicks Do Wine,45.48994321,-122.6424915,Winery
6117,Reed ,45.4847465,-122.6324376,Nudi Noodle Place,45.47909561,-122.6181962,Asian Restaurant
6118,Reed ,45.4847465,-122.6324376,Rudy's Gourmet Pizza,45.49842874,-122.6408744,Pizza Place
6119,Reed ,45.4847465,-122.6324376,Bible Club,45.47403312,-122.6498831,Speakeasy
6120,Reed ,45.4847465,-122.6324376,Woodstock Park,45.48320764,-122.6131895,Park
6121,Reed ,45.4847465,-122.6324376,COFFEE BEER,45.49282595,-122.6188105,Coffee Shop
6122,Reed ,45.4847465,-122.6324376,Tao Nails & Spa,45.47224714,-122.6482191,Salon / Barbershop
6123,Reed ,45.4847465,-122.6324376,PDX Sliders,45.4738687,-122.6498475,Burger Joint
6124,Reed ,45.4847465,-122.6324376,Oaks Bottom Wildlife Refuge,45.47909149,-122.6533479,Nature Preserve
6125,Reed ,45.4847465,-122.6324376,Eastmoreland Golf Course,45.47518273,-122.6392359,Golf Course
6126,Reed ,45.4847465,-122.6324376,Berkeley Park,45.47281764,-122.623787,Park
6127,Reed ,45.4847465,-122.6324376,Thomas & Sons Distillery,45.49255143,-122.6523914,Bar
6128,Reed ,45.4847465,-122.6324376,Grand Central Baking Company,45.47916757,-122.6170977,Bakery
6129,Reed ,45.4847465,-122.6324376,24 Hour Fitness,45.48928064,-122.6514573,Gym / Fitness Center
6130,Reed ,45.4847465,-122.6324376,Lutz Tavern,45.47927669,-122.6147484,Dive Bar
6131,Reed ,45.4847465,-122.6324376,Woodstock Wine and Deli,45.47911249,-122.6209406,Wine Bar
6132,Reed ,45.4847465,-122.6324376,New Seasons Market,45.4790561,-122.6161196,Grocery Store
6133,Reed ,45.4847465,-122.6324376,Nectar Frozen Yogurt Lounge,45.47377283,-122.6489789,Frozen Yogurt Shop
6134,Reed ,45.4847465,-122.6324376,Proper Pint Taproom,45.47935664,-122.6089073,Beer Bar
6135,Reed ,45.4847465,-122.6324376,Burgerville,45.49829102,-122.640034,Burger Joint
6136,Reed ,45.4847465,-122.6324376,Salt & Straw,45.50480303,-122.6304648,Ice Cream Shop
6137,Reed ,45.4847465,-122.6324376,Bullseye Glass Resource Center Portland,45.49682,-122.64434,Art Gallery
6138,Reed ,45.4847465,-122.6324376,Toast,45.48494519,-122.6087067,Breakfast Spot
6139,Reed ,45.4847465,-122.6324376,Bollywood Theater,45.50473407,-122.6344118,Indian Restaurant
6140,Reed ,45.4847465,-122.6324376,Bröder Cafe,45.50335583,-122.640129,Scandinavian Restaurant
6141,Reed ,45.4847465,-122.6324376,Westmoreland Park,45.4686185,-122.6408958,Park
6142,Reed ,45.4847465,-122.6324376,Little t American Baker,45.504691,-122.639467,Bakery
6143,Reed ,45.4847465,-122.6324376,Lauretta Jean's,45.50476148,-122.6294166,Bakery
6144,Reed ,45.4847465,-122.6324376,Saint Pizza Lounge,45.49342615,-122.6234268,Pizza Place
6145,Reed ,45.4847465,-122.6324376,Ava Gene's,45.50489286,-122.6297994,Italian Restaurant
6146,Reed ,45.4847465,-122.6324376,Imperial Bottle Shop & Taproom - Division,45.50472814,-122.633758,Beer Store
6147,Reed ,45.4847465,-122.6324376,Pok Pok,45.50477005,-122.632193,Thai Restaurant
6148,Reed ,45.4847465,-122.6324376,Peoples Food Co-op,45.50076112,-122.6447952,Health Food Store
6149,Reed ,45.4847465,-122.6324376,Saburo's Sushi House,45.47385949,-122.6483284,Sushi Restaurant
6150,Reed ,45.4847465,-122.6324376,Dapper & Wise - Division,45.504616,-122.63285,Coffee Shop
6151,Reed ,45.4847465,-122.6324376,SE Wine Collective,45.50502376,-122.627743,Wine Bar
6152,Reed ,45.4847465,-122.6324376,La Moule,45.50332225,-122.6402274,Belgian Restaurant
6153,Reed ,45.4847465,-122.6324376,Natural Grocers,45.49805092,-122.6208134,Organic Grocery
6154,Reed ,45.4847465,-122.6324376,The Egg Carton,45.49594829,-122.6087906,Breakfast Spot
6155,Reed ,45.4847465,-122.6324376,Portland Fish Market,45.47898604,-122.6173991,Fish Market
6156,Reed ,45.4847465,-122.6324376,Bar 33 Brooklyn,45.48843251,-122.6508649,Sports Bar
6157,Reed ,45.4847465,-122.6324376,Little Beast Brewing Beer Garden,45.50466945,-122.6292515,Brewery
6158,Reed ,45.4847465,-122.6324376,Townshend's Teahouse,45.50490401,-122.6279233,Tea Room
6159,Reed ,45.4847465,-122.6324376,Cibo,45.50492926,-122.6278279,Pizza Place
6160,Reed ,45.4847465,-122.6324376,Bertie Lou's,45.46494893,-122.6472013,Breakfast Spot
6161,Reed ,45.4847465,-122.6324376,Rose City Coffee Company,45.47411017,-122.6498373,Coffee Shop
6162,Reed ,45.4847465,-122.6324376,Homebase,45.49781295,-122.6392388,Coffee Shop
6163,Reed ,45.4847465,-122.6324376,New Seasons Market,45.50451447,-122.6461455,Grocery Store
6164,Reed ,45.4847465,-122.6324376,Village Merchants,45.50490586,-122.6207043,Thrift / Vintage Store
6165,Reed ,45.4847465,-122.6324376,Little Big Burger,45.50478798,-122.6238902,Burger Joint
6166,Reed ,45.4847465,-122.6324376,Pinolo Gelato,45.50484265,-122.6253527,Ice Cream Shop
6167,Reed ,45.4847465,-122.6324376,Sessionable,45.50474477,-122.6263252,Beer Bar
6168,Reed ,45.4847465,-122.6324376,Edelweiss Sausage & Delicatessen,45.50053722,-122.6533886,Deli / Bodega
6169,Reed ,45.4847465,-122.6324376,Whiskey Soda Lounge,45.50487853,-122.6328068,Whisky Bar
6170,Reed ,45.4847465,-122.6324376,barre3 Portland - Southeast,45.50472781,-122.6439058,Gym / Fitness Center
6171,Reed ,45.4847465,-122.6324376,Nuestra Cocina,45.5048817,-122.6438003,Mexican Restaurant
6172,Reed ,45.4847465,-122.6324376,Yama Sushi & Izakaya,45.50329805,-122.6447902,Sushi Restaurant
6173,Reed ,45.4847465,-122.6324376,Off the Waffle,45.503548,-122.639601,Breakfast Spot
6174,Reed ,45.4847465,-122.6324376,Aladdin Theater,45.5008279,-122.6541567,Rock Club
6175,Reed ,45.4847465,-122.6324376,Midpoint Food & Drink,45.49716301,-122.6088415,American Restaurant
6176,Reed ,45.4847465,-122.6324376,Dick's Primal Burger,45.4792895,-122.6122361,Burger Joint
6177,Reed ,45.4847465,-122.6324376,KaTi Portland,45.50477285,-122.6349665,Thai Restaurant
6178,Reed ,45.4847465,-122.6324376,An Xuyen Bakery,45.49512457,-122.607343,Bakery
6179,Reed ,45.4847465,-122.6324376,PDX Sliders,45.50485576,-122.6334537,Burger Joint
6180,Reed ,45.4847465,-122.6324376,Corkscrew,45.47386035,-122.648417,Wine Bar
6181,Reed ,45.4847465,-122.6324376,Loyly,45.50301953,-122.6447514,Spa
6182,Reed ,45.4847465,-122.6324376,Dots,45.50346462,-122.6399668,American Restaurant
6183,Reed ,45.4847465,-122.6324376,The Grinning Yogi PDX,45.50480217,-122.6333349,Yoga Studio
6184,Reed ,45.4847465,-122.6324376,Chicken Coop,45.49610215,-122.6088763,Food Truck
6185,Reed ,45.4847465,-122.6324376,Xtabay,45.50349304,-122.6400262,Boutique
6186,Reed ,45.4847465,-122.6324376,Devils Point,45.49536843,-122.608122,Strip Club
6187,Reed ,45.4847465,-122.6324376,The Richmond Bar,45.50486374,-122.6326377,Bar
6188,Reed ,45.4847465,-122.6324376,Tom Yum,45.47946406,-122.6179074,Thai Restaurant
6189,Reed ,45.4847465,-122.6324376,Stella Taco,45.50476385,-122.6340833,Taco Place
6190,Reed ,45.4847465,-122.6324376,Papa G's,45.5047608,-122.6421805,Vegetarian / Vegan Restaurant
6191,Reed ,45.4847465,-122.6324376,Bar Avignon,45.50475605,-122.643852,Wine Bar
6192,Reed ,45.4847465,-122.6324376,Abyssinian Kitchen,45.503781,-122.644706,Ethiopian Restaurant
6193,Reed ,45.4847465,-122.6324376,Road Runner BBQ,45.49566103,-122.6085065,Food Truck
6194,Reed ,45.4847465,-122.6324376,Scottie's Pizza Parlor,45.50474747,-122.6439431,Pizza Place
6195,Reed ,45.4847465,-122.6324376,I've Been Framed,45.49698338,-122.6114084,Arts & Crafts Store
6196,Reed ,45.4847465,-122.6324376,Urban Waxx,45.5050044,-122.6334662,Health & Beauty Service
6197,Reed ,45.4847465,-122.6324376,El Gallo Taqueria,45.47906137,-122.6128696,Mexican Restaurant
6198,Richmond,45.5046747,-122.6226999,Village Merchants,45.50490586,-122.6207043,Thrift / Vintage Store
6199,Richmond,45.5046747,-122.6226999,Little Big Burger,45.50478798,-122.6238902,Burger Joint
6200,Richmond,45.5046747,-122.6226999,Pinolo Gelato,45.50484265,-122.6253527,Ice Cream Shop
6201,Richmond,45.5046747,-122.6226999,SE Wine Collective,45.50502376,-122.627743,Wine Bar
6202,Richmond,45.5046747,-122.6226999,Lauretta Jean's,45.50476148,-122.6294166,Bakery
6203,Richmond,45.5046747,-122.6226999,Loprinzi's Gym,45.50525838,-122.6202504,Gym
6204,Richmond,45.5046747,-122.6226999,Salt & Straw,45.50480303,-122.6304648,Ice Cream Shop
6205,Richmond,45.5046747,-122.6226999,Ava Gene's,45.50489286,-122.6297994,Italian Restaurant
6206,Richmond,45.5046747,-122.6226999,Sessionable,45.50474477,-122.6263252,Beer Bar
6207,Richmond,45.5046747,-122.6226999,Stumptown Coffee Roasters,45.50539325,-122.6155616,Coffee Shop
6208,Richmond,45.5046747,-122.6226999,Cibo,45.50492926,-122.6278279,Pizza Place
6209,Richmond,45.5046747,-122.6226999,Townshend's Teahouse,45.50490401,-122.6279233,Tea Room
6210,Richmond,45.5046747,-122.6226999,Kim Jong Grillin',45.50526106,-122.6147742,Food Truck
6211,Richmond,45.5046747,-122.6226999,Good Coffee,45.50540275,-122.6132714,Coffee Shop
6212,Richmond,45.5046747,-122.6226999,Little Beast Brewing Beer Garden,45.50466945,-122.6292515,Brewery
6213,Richmond,45.5046747,-122.6226999,CollagePDX,45.50486044,-122.6256502,Arts & Crafts Store
6214,Richmond,45.5046747,-122.6226999,Trinket,45.508236,-122.622946,Breakfast Spot
6215,Richmond,45.5046747,-122.6226999,Pok Pok,45.50477005,-122.632193,Thai Restaurant
6216,Richmond,45.5046747,-122.6226999,Yataimura Maru,45.50476804,-122.6240579,Japanese Restaurant
6217,Richmond,45.5046747,-122.6226999,Powell’s Books on Hawthorne,45.51221374,-122.6253249,Bookstore
6218,Richmond,45.5046747,-122.6226999,Harlow,45.51203112,-122.6261431,Vegetarian / Vegan Restaurant
6219,Richmond,45.5046747,-122.6226999,The Waffle Window,45.51188048,-122.6265981,Breakfast Spot
6220,Richmond,45.5046747,-122.6226999,Sckavone's,45.50473744,-122.6202647,Dive Bar
6221,Richmond,45.5046747,-122.6226999,Bollywood Theater,45.50473407,-122.6344118,Indian Restaurant
6222,Richmond,45.5046747,-122.6226999,Imperial Bottle Shop & Taproom - Division,45.50472814,-122.633758,Beer Store
6223,Richmond,45.5046747,-122.6226999,Bagdad Theater & Pub,45.51206373,-122.6254753,Indie Movie Theater
6224,Richmond,45.5046747,-122.6226999,Dapper & Wise - Division,45.504616,-122.63285,Coffee Shop
6225,Richmond,45.5046747,-122.6226999,Petite Provence,45.50525601,-122.6124276,Bakery
6226,Richmond,45.5046747,-122.6226999,Tender Loving Empire,45.51208925,-122.6277713,Record Shop
6227,Richmond,45.5046747,-122.6226999,KURE Juice Bar,45.51203953,-122.6169281,Juice Bar
6228,Richmond,45.5046747,-122.6226999,Tea Bar,45.505137,-122.617215,Tea Room
6229,Richmond,45.5046747,-122.6226999,"Fried Egg, I'm In Love",45.512113,-122.628649,Food Truck
6230,Richmond,45.5046747,-122.6226999,Kids At Heart,45.51218565,-122.628413,Toy / Game Store
6231,Richmond,45.5046747,-122.6226999,¿Por Qué No?,45.51209728,-122.6143394,Taco Place
6232,Richmond,45.5046747,-122.6226999,New Seasons Market,45.51200285,-122.6207623,Grocery Store
6233,Richmond,45.5046747,-122.6226999,Toadstool Cupcakes,45.51247839,-122.6274526,Cupcake Shop
6234,Richmond,45.5046747,-122.6226999,Portland Pet Supply,45.51203879,-122.6185927,Pet Store
6235,Richmond,45.5046747,-122.6226999,Portland Cider House,45.51204323,-122.6260172,Bar
6236,Richmond,45.5046747,-122.6226999,Whiskey Soda Lounge,45.50487853,-122.6328068,Whisky Bar
6237,Richmond,45.5046747,-122.6226999,Hawthorne Hophouse,45.51244575,-122.620035,Pub
6238,Richmond,45.5046747,-122.6226999,Communion,45.51202601,-122.6275525,Clothing Store
6239,Richmond,45.5046747,-122.6226999,Farmhouse Kitchen,45.51196305,-122.6297249,Thai Restaurant
6240,Richmond,45.5046747,-122.6226999,Zach's Shack,45.51210953,-122.6148318,Hot Dog Joint
6241,Richmond,45.5046747,-122.6226999,Ben & Jerry's,45.51215591,-122.626675,Ice Cream Shop
6242,Richmond,45.5046747,-122.6226999,Little t American Baker,45.504691,-122.639467,Bakery
6243,Richmond,45.5046747,-122.6226999,The Albina Press,45.51192755,-122.6112339,Coffee Shop
6244,Richmond,45.5046747,-122.6226999,The Whole Bowl,45.51218035,-122.6166546,Vegetarian / Vegan Restaurant
6245,Richmond,45.5046747,-122.6226999,Tōv,45.51219099,-122.6325415,Coffee Shop
6246,Richmond,45.5046747,-122.6226999,The Richmond Bar,45.50486374,-122.6326377,Bar
6247,Richmond,45.5046747,-122.6226999,PDX Sliders,45.50485576,-122.6334537,Burger Joint
6248,Richmond,45.5046747,-122.6226999,Apizza Scholls,45.51210341,-122.6131181,Pizza Place
6249,Richmond,45.5046747,-122.6226999,The Grinning Yogi PDX,45.50480217,-122.6333349,Yoga Studio
6250,Richmond,45.5046747,-122.6226999,Matt’s BBQ Tacos,45.512123,-122.632335,BBQ Joint
6251,Richmond,45.5046747,-122.6226999,Naomi's Organic Farm Supply,45.49649603,-122.6290298,Miscellaneous Shop
6252,Richmond,45.5046747,-122.6226999,Hopworks Urban Brewery,45.49692767,-122.6349079,Brewery
6253,Richmond,45.5046747,-122.6226999,East Side Deli,45.51193174,-122.6145247,Deli / Bodega
6254,Richmond,45.5046747,-122.6226999,KaTi Portland,45.50477285,-122.6349665,Thai Restaurant
6255,Richmond,45.5046747,-122.6226999,Urban Waxx,45.5050044,-122.6334662,Health & Beauty Service
6256,Richmond,45.5046747,-122.6226999,Little Otsu,45.50482576,-122.6322287,Stationery Store
6257,Richmond,45.5046747,-122.6226999,The Tao of Tea,45.51638149,-122.628919,Tea Room
6258,Richmond,45.5046747,-122.6226999,Movie Madness Video,45.51641604,-122.6172942,Video Store
6259,Richmond,45.5046747,-122.6226999,Growlers Hawthorne,45.51212719,-122.6298226,Beer Store
6260,Richmond,45.5046747,-122.6226999,Natural Grocers,45.49805092,-122.6208134,Organic Grocery
6261,Richmond,45.5046747,-122.6226999,Jackpot Records,45.5119818,-122.6271671,Record Shop
6262,Richmond,45.5046747,-122.6226999,Stella Taco,45.50476385,-122.6340833,Taco Place
6263,Richmond,45.5046747,-122.6226999,Next Level Burger,45.51234034,-122.6197671,Vegetarian / Vegan Restaurant
6264,Richmond,45.5046747,-122.6226999,El Cubo De Cuba,45.51197367,-122.6335932,Cuban Restaurant
6265,Richmond,45.5046747,-122.6226999,Common Grounds Coffeehouse,45.51216132,-122.6178513,Coffee Shop
6266,Richmond,45.5046747,-122.6226999,Fred's Sound Of Music,45.51152249,-122.6247611,Electronics Store
6267,Richmond,45.5046747,-122.6226999,Smaaken,45.50432421,-122.614301,Food Truck
6268,Richmond,45.5046747,-122.6226999,Bröder Cafe,45.50335583,-122.640129,Scandinavian Restaurant
6269,Richmond,45.5046747,-122.6226999,Landmark Saloon,45.50543506,-122.6123716,Bar
6270,Richmond,45.5046747,-122.6226999,House Of Vintage,45.51230552,-122.6307299,Thrift / Vintage Store
6271,Richmond,45.5046747,-122.6226999,Fern Kitchen (FERN Kitchen),45.5063804,-122.6113342,Café
6272,Richmond,45.5046747,-122.6226999,JaCiva's Bakery and Chocolatier,45.5121005,-122.6134193,Bakery
6273,Richmond,45.5046747,-122.6226999,Sweet Hereafter,45.51640756,-122.6302978,Cocktail Bar
6274,Richmond,45.5046747,-122.6226999,Never Coffee,45.51659941,-122.6187108,Coffee Shop
6275,Richmond,45.5046747,-122.6226999,Horse Brass Pub,45.51653706,-122.6155267,Pub
6276,Richmond,45.5046747,-122.6226999,Sapphire Hotel,45.51191895,-122.6113822,Cocktail Bar
6277,Richmond,45.5046747,-122.6226999,Dwaraka Indian Cuisine,45.51190523,-122.6215517,Indian Restaurant
6278,Richmond,45.5046747,-122.6226999,Mellow Mood,45.5124173,-122.6197671,Smoke Shop
6279,Richmond,45.5046747,-122.6226999,Sewallcrest Park,45.5096552,-122.6329565,Playground
6280,Richmond,45.5046747,-122.6226999,La Moule,45.50332225,-122.6402274,Belgian Restaurant
6281,Richmond,45.5046747,-122.6226999,Coava Coffee,45.51216289,-122.6385398,Coffee Shop
6282,Richmond,45.5046747,-122.6226999,Float On,45.51194113,-122.6154332,Spa
6283,Richmond,45.5046747,-122.6226999,Gladstone Street Pizza,45.49345784,-122.6234459,Pizza Place
6284,Richmond,45.5046747,-122.6226999,Chiang Mai,45.51214065,-122.6327764,Thai Restaurant
6285,Richmond,45.5046747,-122.6226999,The Egg Carton,45.49594829,-122.6087906,Breakfast Spot
6286,Richmond,45.5046747,-122.6226999,Circa 33,45.51631645,-122.6298981,Cocktail Bar
6287,Richmond,45.5046747,-122.6226999,Midpoint Food & Drink,45.49716301,-122.6088415,American Restaurant
6288,Richmond,45.5046747,-122.6226999,Eb & Bean SE,45.50471913,-122.63419,Frozen Yogurt Shop
6289,Richmond,45.5046747,-122.6226999,Suzette,45.51639329,-122.63001,Restaurant
6290,Richmond,45.5046747,-122.6226999,Stumptown Coffee Roasters,45.5163553,-122.6296915,Coffee Shop
