Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
1333,Far Southwest,45.4399,-122.735594,Moonlight Grill And Deli,45.441681,-122.749594,Restaurant
1334,Far Southwest,45.4399,-122.735594,Mandi House,45.442074,-122.749499,Mediterranean Restaurant
1335,Far Southwest,45.4399,-122.735594,Holly Farm Park,45.447312,-122.725738,Park
1336,Far Southwest,45.4399,-122.735594,Crowne Plaza Portland-Lake Oswego,45.419287,-122.741599,Hotel
1337,Far Southwest,45.4399,-122.735594,BedMart Mattress Superstore,45.440462,-122.752077,Mattress Store
1338,Far Southwest,45.4399,-122.735594,Portland Value Inn & Suites,45.450009,-122.727529,Motel
1339,Far Southwest,45.4399,-122.735594,Fred Meyer Jewelers,45.441073,-122.75209,Jewelry Store
1340,Far Southwest,45.4399,-122.735594,Shell,45.4521,-122.721843,Gas Station
1341,Far Southwest,45.4399,-122.735594,La Muse Salon & Day Spa,45.449604,-122.71904,Cosmetics Shop
1342,Far Southwest,45.4399,-122.735594,MiLO at Mountain Park,45.430605,-122.716119,Rental Service
1343,Far Southwest,45.4399,-122.735594,Mountain Park Racquet Club,45.428364,-122.716683,Tennis Court
1344,Far Southwest,45.4399,-122.735594,Applebee's Grill + Bar,45.418113,-122.740909,American Restaurant
1345,Hayhurst,45.481537,-122.729377,Dutch Bros. Coffee,45.486774,-122.733269,Coffee Shop
1346,Hayhurst,45.481537,-122.729377,Southwest Community Center,45.475692,-122.722119,Gym
1347,Hayhurst,45.481537,-122.729377,Driftwood Coffee,45.476099,-122.72434,Coffee Shop
1348,Hayhurst,45.481537,-122.729377,Gabriel Park,45.472049,-122.719731,Park
1349,Hayhurst,45.481537,-122.729377,Laughing Planet,45.476682,-122.721836,Vegetarian / Vegan Restaurant
1350,Hayhurst,45.481537,-122.729377,Clubhouse Bar & Grill,45.486919,-122.730016,Sports Bar
1351,Hayhurst,45.481537,-122.729377,Don Pedro #7,45.486682,-122.731205,Mexican Restaurant
1352,Hayhurst,45.481537,-122.729377,New Seasons Market,45.485511,-122.75183,Grocery Store
1353,Hayhurst,45.481537,-122.729377,Sesame Donuts,45.485938,-122.748744,Donut Shop
1354,Hayhurst,45.481537,-122.729377,Nectar Frozen Yogurt,45.46783,-122.713895,Frozen Yogurt Shop
1355,Hayhurst,45.481537,-122.729377,Seasons & Regions Seafood Grill,45.475907,-122.705147,Seafood Restaurant
1356,Hayhurst,45.481537,-122.729377,Annie Bloom's Books,45.467684,-122.713569,Bookstore
1357,Hayhurst,45.481537,-122.729377,April Hill Park,45.471071,-122.735331,Park
1358,Hayhurst,45.481537,-122.729377,Maplewood Coffee & Tea,45.469951,-122.730825,Coffee Shop
1359,Hayhurst,45.481537,-122.729377,John's Marketplace,45.467385,-122.713203,Food & Drink Shop
1360,Hayhurst,45.481537,-122.729377,Marco's Cafe & Espresso Bar,45.467377,-122.712827,Café
1361,Hayhurst,45.481537,-122.729377,Pepper Tree Thai,45.487494,-122.744499,Thai Restaurant
1362,Hayhurst,45.481537,-122.729377,Thinker Toys,45.467912,-122.712727,Toy / Game Store
1363,Hayhurst,45.481537,-122.729377,Fat City Cafe,45.467906,-122.713284,Breakfast Spot
1364,Hayhurst,45.481537,-122.729377,Journeys,45.46837,-122.71224,Bar
1365,Hayhurst,45.481537,-122.729377,Grand Central Baking Company,45.467219,-122.711979,Bakery
1366,Hayhurst,45.481537,-122.729377,Six Corners Cafe,45.485767,-122.749189,Breakfast Spot
1367,Hayhurst,45.481537,-122.729377,Noodles Restaurant,45.4863,-122.747293,Noodle House
1368,Hayhurst,45.481537,-122.729377,Mittleman Jewish Community Center (MJCC),45.476542,-122.704049,Gym / Fitness Center
1369,Hayhurst,45.481537,-122.729377,The Ship Tavern,45.467686,-122.71296,Dive Bar
1370,Hayhurst,45.481537,-122.729377,Dublin Pub,45.486733,-122.747542,Irish Pub
1371,Hayhurst,45.481537,-122.729377,West Coast Drinkery - Portland,45.485555,-122.74957,Bar
1372,Hayhurst,45.481537,-122.729377,Otto & Anita's Schnitzel's Haus,45.468963,-122.708814,German Restaurant
1373,Hayhurst,45.481537,-122.729377,Sunny's Legendary Frozen Yogurt,45.476362,-122.721806,Frozen Yogurt Shop
1374,Hayhurst,45.481537,-122.729377,Annastasia Salon,45.46853,-122.711457,Cosmetics Shop
1375,Hayhurst,45.481537,-122.729377,"Western Pet Supply, Inc.",45.48572,-122.748407,Pet Store
1376,Hayhurst,45.481537,-122.729377,Down to Earth Cafe,45.467744,-122.712765,Café
1377,Hayhurst,45.481537,-122.729377,Papa Murphy's,45.487213,-122.734163,Pizza Place
1378,Hayhurst,45.481537,-122.729377,Tastebud,45.468267,-122.712626,Pizza Place
1379,Hayhurst,45.481537,-122.729377,Pho Nguyen,45.485561,-122.757212,Vietnamese Restaurant
1380,Hayhurst,45.481537,-122.729377,Garden Home Growlers,45.46635,-122.75239,Bar
1381,Hayhurst,45.481537,-122.729377,Starbucks,45.485852,-122.757172,Coffee Shop
1382,Hayhurst,45.481537,-122.729377,Wine & Growl,45.486013,-122.760104,Wine Bar
1383,Hayhurst,45.481537,-122.729377,Sasquatch Brewery,45.477743,-122.698883,Brewery
1384,Hayhurst,45.481537,-122.729377,IBU Public House,45.485931,-122.723027,Gastropub
1385,Hayhurst,45.481537,-122.729377,Cider Mill,45.475847,-122.706712,Karaoke Bar
1386,Hayhurst,45.481537,-122.729377,Starbucks,45.487748,-122.732373,Coffee Shop
1387,Hayhurst,45.481537,-122.729377,Fred Meyer,45.485362,-122.755917,Supermarket
1388,Hayhurst,45.481537,-122.729377,Rauls Mexican Food Restaurant,45.485087,-122.754541,Mexican Restaurant
1389,Hayhurst,45.481537,-122.729377,Verde Cocina Café,45.477585,-122.699304,Café
1390,Hayhurst,45.481537,-122.729377,Advance Camera Inc.,45.486066,-122.760535,Electronics Store
1391,Hayhurst,45.481537,-122.729377,Multnomah Arts Center,45.468399,-122.710039,Performing Arts Venue
1392,Hayhurst,45.481537,-122.729377,Unleashed by Petco,45.485382,-122.754678,Pet Store
1393,Hayhurst,45.481537,-122.729377,Peet's Coffee & Tea,45.485868,-122.755772,Coffee Shop
1394,Hayhurst,45.481537,-122.729377,Wells Fargo Bank,45.487046,-122.746811,Bank
1395,Hayhurst,45.481537,-122.729377,Jimmy's Bar and Grill,45.466597,-122.708165,Sports Bar
1396,Hayhurst,45.481537,-122.729377,Fryer Tuck's,45.475865,-122.706805,Southern / Soul Food Restaurant
1397,Hayhurst,45.481537,-122.729377,Starbucks,45.466635,-122.751839,Coffee Shop
1398,Hayhurst,45.481537,-122.729377,Garden Home Dugout,45.465672,-122.752109,Sports Bar
1399,Hayhurst,45.481537,-122.729377,Old Market Pub & Brewery,45.465866,-122.748497,Brewery
1400,Hayhurst,45.481537,-122.729377,Starbucks,45.468563,-122.711504,Coffee Shop
1401,Hayhurst,45.481537,-122.729377,Dollar Tree,45.487539,-122.745165,Discount Store
1402,Hayhurst,45.481537,-122.729377,Great Clips,45.466774,-122.751547,Salon / Barbershop
1403,Hayhurst,45.481537,-122.729377,Ploy's Thai Food,45.46679,-122.751673,Thai Restaurant
1404,Hayhurst,45.481537,-122.729377,Lucky Labrador Public House,45.468876,-122.709514,Brewery
1405,Hayhurst,45.481537,-122.729377,Lunchtime Disc Golf Course,45.473394,-122.701417,Disc Golf
1406,Hayhurst,45.481537,-122.729377,Papa Murphy's - Multnomah,45.467254,-122.722568,Pizza Place
1407,Hayhurst,45.481537,-122.729377,Chase Bank,45.485792,-122.755983,Bank
1408,Hayhurst,45.481537,-122.729377,Baskin-Robbins,45.466691,-122.751883,Ice Cream Shop
1409,Hayhurst,45.481537,-122.729377,Village Coffee,45.468267,-122.712522,Coffee Shop
1410,Hayhurst,45.481537,-122.729377,Thai Herbs,45.468317,-122.71245,Thai Restaurant
1411,Hayhurst,45.481537,-122.729377,Lamb's Thriftway,45.466163,-122.751518,Grocery Store
1412,Hayhurst,45.481537,-122.729377,Katelyn's Closet,45.470684,-122.707765,Clothing Store
1413,Hayhurst,45.481537,-122.729377,hum strum drum,45.469099,-122.708997,Music Store
1414,Hayhurst,45.481537,-122.729377,Loaves & Fishes Head Quarters,45.468621,-122.708126,American Restaurant
1415,Hayhurst,45.481537,-122.729377,OES Soccer Field,45.475547,-122.756282,Soccer Field
1416,Hayhurst,45.481537,-122.729377,A Slice of New York,45.466271,-122.751789,Pizza Place
1417,Hillsdale,45.478606,-122.695296,Baker & Spice,45.478157,-122.694967,Bakery
1418,Hillsdale,45.478606,-122.695296,Hillsdale Farmers Market,45.477863,-122.693813,Farmers Market
1419,Hillsdale,45.478606,-122.695296,Burger Stevens,45.47873,-122.693162,Food Truck
1420,Hillsdale,45.478606,-122.695296,Gigi's Cafe,45.478336,-122.694598,American Restaurant
1421,Hillsdale,45.478606,-122.695296,Seasons & Regions Seafood Grill,45.475907,-122.705147,Seafood Restaurant
1422,Hillsdale,45.478606,-122.695296,Sasquatch Brewery,45.477743,-122.698883,Brewery
1423,Hillsdale,45.478606,-122.695296,Salvador Molly's,45.47948,-122.693914,Cajun / Creole Restaurant
1424,Hillsdale,45.478606,-122.695296,Mittleman Jewish Community Center (MJCC),45.476542,-122.704049,Gym / Fitness Center
1425,Hillsdale,45.478606,-122.695296,Oak & Olive,45.478355,-122.696694,Italian Restaurant
1426,Hillsdale,45.478606,-122.695296,Starbucks,45.478138,-122.69484,Coffee Shop
1427,Hillsdale,45.478606,-122.695296,Chart House Restaurant,45.483154,-122.682748,Seafood Restaurant
1428,Hillsdale,45.478606,-122.695296,Hillsdale Food Park,45.478496,-122.694022,Food Truck
1429,Hillsdale,45.478606,-122.695296,Verde Cocina Café,45.477585,-122.699304,Café
1430,Hillsdale,45.478606,-122.695296,JoLa Cafe,45.481038,-122.676972,Coffee Shop
1431,Hillsdale,45.478606,-122.695296,Elephants On Corbett,45.485289,-122.676919,Deli / Bodega
1432,Hillsdale,45.478606,-122.695296,Otto & Anita's Schnitzel's Haus,45.468963,-122.708814,German Restaurant
1433,Hillsdale,45.478606,-122.695296,Annie Bloom's Books,45.467684,-122.713569,Bookstore
1434,Hillsdale,45.478606,-122.695296,Nectar Frozen Yogurt,45.46783,-122.713895,Frozen Yogurt Shop
1435,Hillsdale,45.478606,-122.695296,Bamboo Grove Hawaiian Grille,45.478884,-122.673528,Hawaiian Restaurant
1436,Hillsdale,45.478606,-122.695296,John's Marketplace,45.467385,-122.713203,Food & Drink Shop
1437,Hillsdale,45.478606,-122.695296,Marco's Cafe & Espresso Bar,45.467377,-122.712827,Café
1438,Hillsdale,45.478606,-122.695296,Thinker Toys,45.467912,-122.712727,Toy / Game Store
1439,Hillsdale,45.478606,-122.695296,Journeys,45.46837,-122.71224,Bar
1440,Hillsdale,45.478606,-122.695296,Grand Central Baking Company,45.467219,-122.711979,Bakery
1441,Hillsdale,45.478606,-122.695296,Fat City Cafe,45.467906,-122.713284,Breakfast Spot
1442,Hillsdale,45.478606,-122.695296,The Circuit Bouldering Gym,45.480165,-122.67252,Climbing Gym
1443,Hillsdale,45.478606,-122.695296,The Ship Tavern,45.467686,-122.71296,Dive Bar
1444,Hillsdale,45.478606,-122.695296,Cider Mill,45.475847,-122.706712,Karaoke Bar
1445,Hillsdale,45.478606,-122.695296,Gabriel Park,45.472049,-122.719731,Park
1446,Hillsdale,45.478606,-122.695296,Block & Board,45.463982,-122.684314,Butcher
1447,Hillsdale,45.478606,-122.695296,Annastasia Salon,45.46853,-122.711457,Cosmetics Shop
1448,Hillsdale,45.478606,-122.695296,Terwilliger Boulvard Parkway,45.488838,-122.681882,Trail
1449,Hillsdale,45.478606,-122.695296,Willamette Park,45.476434,-122.670402,Park
1450,Hillsdale,45.478606,-122.695296,Council Crest Park,45.49885,-122.70793,Park
1451,Hillsdale,45.478606,-122.695296,Food Front Hillsdale,45.478052,-122.695385,Grocery Store
1452,Hillsdale,45.478606,-122.695296,Willamette Greenway Trail,45.488224,-122.671909,Trail
1453,Hillsdale,45.478606,-122.695296,Portland Aerial Tram - Upper Terminal,45.499376,-122.685137,Tram Station
1454,Hillsdale,45.478606,-122.695296,Corbett Fish House,45.481113,-122.676983,Seafood Restaurant
1455,Hillsdale,45.478606,-122.695296,River's Edge Hotel & Spa Portland,45.489953,-122.672037,Hotel
1456,Hillsdale,45.478606,-122.695296,Southwest Community Center,45.475692,-122.722119,Gym
1457,Hillsdale,45.478606,-122.695296,Down to Earth Cafe,45.467744,-122.712765,Café
1458,Hillsdale,45.478606,-122.695296,Grab A Gyro,45.459666,-122.709019,Greek Restaurant
1459,Hillsdale,45.478606,-122.695296,Fred Meyer Fuel Center,45.46385,-122.701729,Gas Station
1460,Hillsdale,45.478606,-122.695296,New Taste of India,45.479562,-122.673189,Indian Restaurant
1461,Hillsdale,45.478606,-122.695296,Tastebud,45.468267,-122.712626,Pizza Place
1462,Hillsdale,45.478606,-122.695296,Chez José West,45.463573,-122.683785,Mexican Restaurant
1463,Hillsdale,45.478606,-122.695296,Love Belizean,45.491365,-122.678003,Food Truck
1464,Hillsdale,45.478606,-122.695296,Zupan's Market,45.472153,-122.671957,Grocery Store
1465,Hillsdale,45.478606,-122.695296,Baja Fresh,45.471308,-122.686483,Fast Food Restaurant
1466,Hillsdale,45.478606,-122.695296,Fulton Pub & Brewery,45.477195,-122.672481,Pub
1467,Hillsdale,45.478606,-122.695296,The Original Pancake House,45.462733,-122.702384,Breakfast Spot
1468,Hillsdale,45.478606,-122.695296,Laughing Planet,45.476682,-122.721836,Vegetarian / Vegan Restaurant
1469,Hillsdale,45.478606,-122.695296,Buffalo Gap Saloon,45.474575,-122.671817,Bar
1470,Hillsdale,45.478606,-122.695296,Market of Choice,45.463484,-122.684019,Grocery Store
1471,Hillsdale,45.478606,-122.695296,Driftwood Coffee,45.476099,-122.72434,Coffee Shop
1472,Hillsdale,45.478606,-122.695296,Thai PK,45.478789,-122.67311,Thai Restaurant
1473,Hillsdale,45.478606,-122.695296,Spring Garden Park,45.462102,-122.710777,Dog Run
1474,Hillsdale,45.478606,-122.695296,Hillsdale Brewery & Public House,45.479242,-122.693764,Brewery
1475,Hillsdale,45.478606,-122.695296,Starbucks,45.49782,-122.68569,Coffee Shop
1476,Hillsdale,45.478606,-122.695296,Massage Envy,45.476089,-122.672101,Spa
1477,Hillsdale,45.478606,-122.695296,Golden Touch,45.465771,-122.696803,Diner
1478,Hillsdale,45.478606,-122.695296,Lunchtime Disc Golf Course,45.473394,-122.701417,Disc Golf
1479,Hillsdale,45.478606,-122.695296,U.S. Bank ATM,45.471667,-122.685148,ATM
1480,Hillsdale,45.478606,-122.695296,Multnomah Arts Center,45.468399,-122.710039,Performing Arts Venue
1481,Hillsdale,45.478606,-122.695296,Fryer Tuck's,45.475865,-122.706805,Southern / Soul Food Restaurant
1482,Hillsdale,45.478606,-122.695296,Koji Osakaya,45.473542,-122.671856,Japanese Restaurant
1483,Hillsdale,45.478606,-122.695296,Jimmy's Bar and Grill,45.466597,-122.708165,Sports Bar
1484,Hillsdale,45.478606,-122.695296,Pier 1 Imports,45.48458,-122.675248,Furniture / Home Store
1485,Hillsdale,45.478606,-122.695296,Cafe Du Berry,45.477377,-122.67236,Breakfast Spot
1486,Hillsdale,45.478606,-122.695296,Sunny's Legendary Frozen Yogurt,45.476362,-122.721806,Frozen Yogurt Shop
1487,Hillsdale,45.478606,-122.695296,NW Growlers,45.479163,-122.673171,Beer Store
1488,Hillsdale,45.478606,-122.695296,The UPS Store,45.478166,-122.694335,Shipping Store
1489,Hillsdale,45.478606,-122.695296,Einstein Bros Bagels,45.477784,-122.696312,Bagel Shop
1490,Hillsdale,45.478606,-122.695296,Chase Bank,45.470587,-122.690391,Bank
1491,Hillsdale,45.478606,-122.695296,Pizzicato,45.477891,-122.696057,Pizza Place
1492,Hillsdale,45.478606,-122.695296,Enterprise Rent-A-Car,45.464064,-122.699828,Rental Car Location
1493,Hillsdale,45.478606,-122.695296,Jolly Roger,45.482802,-122.67595,Sports Bar
1494,Hillsdale,45.478606,-122.695296,Casa Colima Mexican Restaurant & Cantina,45.478771,-122.694984,Mexican Restaurant
1495,Hillsdale,45.478606,-122.695296,Caro Amico Italian Cafe,45.497115,-122.678522,Italian Restaurant
1496,Hillsdale,45.478606,-122.695296,Subway,45.478425,-122.694115,Sandwich Place
1497,Hillsdale,45.478606,-122.695296,Fred Meyer,45.470521,-122.690539,Supermarket
1498,Hillsdale,45.478606,-122.695296,Starbucks,45.468563,-122.711504,Coffee Shop
1499,Hillsdale,45.478606,-122.695296,Lucky Labrador Public House,45.468876,-122.709514,Brewery
1500,Hillsdale,45.478606,-122.695296,Aquariva Restaurant Portland,45.489745,-122.671444,Italian Restaurant
1501,Hillsdale,45.478606,-122.695296,City Thai,45.479052,-122.695389,Thai Restaurant
1502,Hillsdale,45.478606,-122.695296,Starbucks,45.479814,-122.672671,Coffee Shop
1503,Hillsdale,45.478606,-122.695296,Taco Bell,45.468499,-122.692095,Fast Food Restaurant
1504,Hillsdale,45.478606,-122.695296,IBU Public House,45.485931,-122.723027,Gastropub
1505,Hillsdale,45.478606,-122.695296,Enterprise Rent-A-Car,45.488237,-122.675369,Rental Car Location
1506,Hillsdale,45.478606,-122.695296,Wells Fargo,45.469234,-122.692558,Bank
1507,Hillsdale,45.478606,-122.695296,Pizza Hut,45.471794,-122.685834,Pizza Place
1508,Hillsdale,45.478606,-122.695296,Uncle John's Market,45.462967,-122.690291,Grocery Store
1509,Hillsdale,45.478606,-122.695296,AT&T,45.458584,-122.709041,Mobile Phone Shop
1510,Hillsdale,45.478606,-122.695296,Les Schwab Tire Center,45.460179,-122.706756,Automotive Shop
1511,Hillsdale,45.478606,-122.695296,Subway,45.459957,-122.707221,Sandwich Place
1512,Hillsdale,45.478606,-122.695296,The UPS Store,45.458534,-122.709041,Shipping Store
1513,Hillsdale,45.478606,-122.695296,Village Coffee,45.468267,-122.712522,Coffee Shop
1514,Hillsdale,45.478606,-122.695296,Papa Murphy's - Multnomah,45.467254,-122.722568,Pizza Place
1515,Hillsdale,45.478606,-122.695296,Hillsdale Dog Park,45.482179,-122.704353,Dog Run
1516,Hillsdale,45.478606,-122.695296,Casey Eye Institute,45.49867,-122.683774,Eye Doctor
1517,Homestead,45.496029,-122.687134,Portland Aerial Tram - Upper Terminal,45.499376,-122.685137,Tram Station
1518,Homestead,45.496029,-122.687134,Marquam Nature Park,45.502812,-122.691934,Park
1519,Homestead,45.496029,-122.687134,Elizabeth Caruthers Park,45.497444,-122.671416,Park
1520,Homestead,45.496029,-122.687134,March Wellness,45.499051,-122.671136,Gym
1521,Homestead,45.496029,-122.687134,Elephants On Corbett,45.485289,-122.676919,Deli / Bodega
1522,Homestead,45.496029,-122.687134,Frank wine and flower,45.496322,-122.670755,Wine Bar
1523,Homestead,45.496029,-122.687134,Chart House Restaurant,45.483154,-122.682748,Seafood Restaurant
1524,Homestead,45.496029,-122.687134,Council Crest Park,45.49885,-122.70793,Park
1525,Homestead,45.496029,-122.687134,Portland Farmer's Market at PSU,45.512236,-122.684965,Farmers Market
1526,Homestead,45.496029,-122.687134,Willamette Greenway Trail,45.488224,-122.671909,Trail
1527,Homestead,45.496029,-122.687134,The Old Spaghetti Factory,45.493338,-122.669385,Italian Restaurant
1528,Homestead,45.496029,-122.687134,JoLa Cafe,45.481038,-122.676972,Coffee Shop
1529,Homestead,45.496029,-122.687134,Hyatt House Portland/Downtown,45.507429,-122.673863,Hotel
1530,Homestead,45.496029,-122.687134,Baker & Spice,45.478157,-122.694967,Bakery
1531,Homestead,45.496029,-122.687134,Pine State Biscuits,45.510959,-122.685912,Southern / Soul Food Restaurant
1532,Homestead,45.496029,-122.687134,Keller Auditorium,45.512551,-122.67835,Performing Arts Venue
1533,Homestead,45.496029,-122.687134,Laughing Planet,45.511308,-122.680362,Vegetarian / Vegan Restaurant
