Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
1299,Evergreen,35.159312,-90.001053,Shell,35.142094,-89.996471,Music Venue
1300,Evergreen,35.159312,-90.001053,India Palace,35.143154,-90.00314,Indian Restaurant
1301,Evergreen,35.159312,-90.001053,Midtown Crossing Grill,35.149383,-90.013082,Pizza Place
1302,Evergreen,35.159312,-90.001053,Memphis Brooks Museum of Art,35.144507,-89.994693,Art Museum
1303,Evergreen,35.159312,-90.001053,Pumping Station,35.143856,-90.014308,Gay Bar
1304,Evergreen,35.159312,-90.001053,Planet Fitness,35.142464,-90.006513,Gym / Fitness Center
1305,Evergreen,35.159312,-90.001053,Phuong Long,35.14733,-90.014449,Vietnamese Restaurant
1306,Evergreen,35.159312,-90.001053,Memphis Zoo Aquarium,35.151874,-89.99707,Aquarium
1307,Evergreen,35.159312,-90.001053,Casablanca,35.138003,-90.004427,Middle Eastern Restaurant
1308,Evergreen,35.159312,-90.001053,Paggio's Salon,35.14322,-90.004278,Cosmetics Shop
1309,Evergreen,35.159312,-90.001053,Huey's Restaurant,35.13729,-89.99704,Burger Joint
1310,Evergreen,35.159312,-90.001053,Pho Binh,35.138087,-90.007566,Vietnamese Restaurant
1311,Evergreen,35.159312,-90.001053,Minglewood Hall,35.137986,-90.00956,Music Venue
1312,Evergreen,35.159312,-90.001053,Fino's from the Hill,35.137665,-89.999607,Deli / Bodega
1313,Evergreen,35.159312,-90.001053,The Bar-B-Q Shop,35.137923,-90.001672,BBQ Joint
1314,Evergreen,35.159312,-90.001053,Sekisui,35.137082,-90.005279,Japanese Restaurant
1315,Evergreen,35.159312,-90.001053,Al-Rayan,35.146893,-90.014415,Middle Eastern Restaurant
1316,Evergreen,35.159312,-90.001053,Overton Bicycle Arch,35.148638,-89.981886,Outdoor Sculpture
1317,Evergreen,35.159312,-90.001053,Toarmina Grocery and Market,35.173287,-90.007899,Supermarket
1318,Evergreen,35.159312,-90.001053,Memphis Zoo Sting Ray Bay,35.150721,-89.996612,Aquarium
1319,Evergreen,35.159312,-90.001053,Spa Nails,35.13802,-89.99959,Spa
1320,Evergreen,35.159312,-90.001053,Ardent Studios,35.137481,-89.994526,Music Venue
1321,Evergreen,35.159312,-90.001053,Café Society,35.143799,-90.003115,American Restaurant
1322,Evergreen,35.159312,-90.001053,Memphis Zoo Herpetarium,35.151481,-89.995012,Zoo Exhibit
1323,Evergreen,35.159312,-90.001053,The Evergreen Theatre,35.142769,-90.003819,Performing Arts Venue
1324,Evergreen,35.159312,-90.001053,Memphis Zoo African Veldt,35.150487,-89.9916,Zoo Exhibit
1325,Evergreen,35.159312,-90.001053,Co-Motion Studio,35.150147,-90.014098,Dance Studio
1326,Evergreen,35.159312,-90.001053,The Blue Nile,35.13805,-90.001584,Ethiopian Restaurant
1327,Evergreen,35.159312,-90.001053,Canvas of Memphis,35.138003,-90.003171,Lounge
1328,Evergreen,35.159312,-90.001053,Overton Park Playground,35.146265,-89.982909,Playground
1329,Evergreen,35.159312,-90.001053,Cash Saver,35.138262,-90.007276,Food & Drink Shop
1330,Evergreen,35.159312,-90.001053,Oasis Liquid (Hookah Lounge),35.138123,-90.009596,Hookah Bar
1331,Evergreen,35.159312,-90.001053,Fuel Cafe,35.137952,-90.002598,American Restaurant
1332,Evergreen,35.159312,-90.001053,Circle K,35.137761,-90.000109,Automotive Shop
1333,Evergreen,35.159312,-90.001053,Family Dollar,35.160986,-90.001214,Discount Store
1334,Evergreen,35.159312,-90.001053,MAPCO Express,35.160565,-90.00052,Convenience Store
1335,Evergreen,35.159312,-90.001053,Old Zinnie's,35.138135,-90.004892,American Restaurant
1336,Evergreen,35.159312,-90.001053,P And H Cafe,35.1383,-90.009992,Bar
1337,Evergreen,35.159312,-90.001053,Jack Pirtles Chicken,35.144233,-90.014749,Fast Food Restaurant
1338,Evergreen,35.159312,-90.001053,Frida's Restaurante Mexicano,35.138311,-90.003949,Mexican Restaurant
1339,Evergreen,35.159312,-90.001053,Marco's Pizza,35.138361,-90.005287,Pizza Place
1340,Evergreen,35.159312,-90.001053,Taqueria Express #5,35.156422,-90.005913,Food Truck
1341,Evergreen,35.159312,-90.001053,The Hi-Tone,35.150021,-90.014125,Music Venue
1342,Evergreen,35.159312,-90.001053,Top's Bar-B-Q,35.15795,-90.012424,BBQ Joint
1343,Evergreen,35.159312,-90.001053,Subway,35.142935,-90.005803,Sandwich Place
1344,Evergreen,35.159312,-90.001053,Memphis Zoo Sea Lion Show,35.150334,-89.989482,Zoo Exhibit
1345,Evergreen,35.159312,-90.001053,The Lamplighter,35.138297,-90.004473,Bar
1346,Evergreen,35.159312,-90.001053,Subway Sandwiches,35.151233,-89.980146,Sandwich Place
1347,Evergreen,35.159312,-90.001053,Memphis Zoo Cat House Cafe,35.151036,-89.994719,Burger Joint
1348,Evergreen,35.159312,-90.001053,Mid-Town Mini Mart,35.155154,-89.997365,Grocery Store
1349,Evergreen,35.159312,-90.001053,New Chicago,35.165866,-90.014531,Park
1350,Evergreen,35.159312,-90.001053,FedEx Office Print & Ship Center,35.152139,-90.015594,Shipping Store
1351,Evergreen,35.159312,-90.001053,Circle K,35.150267,-89.976343,Gas Station
1352,Evergreen,35.159312,-90.001053,Church's Chicken,35.150865,-89.977634,Fried Chicken Joint
